Id,Class,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality,behavior
894,1,,6,7,13,9,11,20,7,0.307534,0.321406,1.8e-05,0.006309,0.010961,,0,506,13,35,0.47619,0.031915,0
881,1,,5,5,10,9,11,20,7,0.280254,0.294441,0.000264,0.002488,0.002996,,0,506,12,74,0.466667,0.016007,0
864,1,,4,4,8,9,11,20,7,0.251392,0.259713,5.7e-05,0.000519,0.00055,,0,506,6,52,0.166667,0.003478,0
772,1,,4,5,9,10,10,20,6,0.29042,0.304719,7.3e-05,0.003951,0.003703,,0,506,2,53,0.266667,0.021038,1
779,1,,4,4,8,10,10,20,6,0.286271,0.298706,4e-06,0.004025,0.00499,,0,506,2,103,0.5,0.026945,0
793,1,,5,5,10,10,10,20,7,0.277844,0.289674,0.000503,0.001846,0.001579,,0,506,1,4,0.2,0.009206,1
814,1,,1,1,2,10,10,20,7,0.254103,0.264173,0.0,0.000581,0.00045,,0,506,12,74,0.0,0.002655,0
827,1,,1,1,2,10,10,20,7,0.263298,0.272395,0.0,0.001216,0.001057,,0,506,14,63,0.0,0.005906,0
808,1,,1,1,2,10,10,20,7,0.235972,0.245124,0.0,0.00015,0.000152,,0,506,1,5,0.0,0.000997,0
823,1,,1,1,2,10,10,20,7,0.241058,0.248236,0.0,0.000288,0.000222,,0,506,12,74,0.0,0.001129,0
806,1,,1,1,2,10,10,20,7,0.226967,0.233136,0.0,0.000123,0.000176,,0,506,1,5,0.0,0.000911,0
788,1,,1,1,2,10,10,20,8,0.223435,0.229046,0.0,7.5e-05,7.9e-05,,0,506,6,17,0.0,0.000507,0
782,1,,1,1,2,10,10,20,8,0.227989,0.234054,0.0,0.000118,0.000229,,0,506,14,17,0.0,0.001341,0
831,1,,1,1,2,10,10,20,7,0.240532,0.24919,0.0,0.000199,7.3e-05,,0,506,13,30,0.0,0.000516,0
819,1,,1,1,2,10,10,20,8,0.225845,0.232575,0.0,0.000137,0.000131,,0,506,13,93,0.0,0.000755,1
776,1,,1,1,2,10,10,20,8,0.207797,0.212436,0.0,2.5e-05,2.8e-05,,0,506,14,91,0.0,0.00018,0
834,1,,1,1,2,10,10,20,8,0.205124,0.210285,0.0,1.9e-05,8.5e-05,,0,506,3,58,0.0,0.000419,0
789,1,,1,1,2,10,10,20,8,0.1859,0.189527,0.0,2e-06,2e-06,,0,506,6,11,0.0,5e-05,1
833,1,,1,1,2,10,10,20,7,0.230556,0.238901,0.0,9.6e-05,0.000102,,0,506,1,1,0.0,0.000607,0
790,1,,1,1,2,10,10,20,8,0.203509,0.208698,0.0,2.4e-05,5e-06,,0,506,6,17,0.0,8e-05,1
811,1,,1,1,2,10,10,20,7,0.22575,0.232004,0.0,0.000163,0.000282,,0,506,15,42,0.0,0.001385,0
718,1,,9,8,17,11,9,20,6,0.298162,0.312784,0.000327,0.004704,0.004443,,0,506,2,64,0.166667,0.026046,1
728,1,,5,4,9,11,9,20,6,0.301958,0.314927,0.002438,0.007043,0.005275,,0,506,11,70,0.0,0.036008,1
761,1,,5,5,10,11,9,20,7,0.266994,0.277666,0.000512,0.001413,0.001406,,0,506,3,16,0.166667,0.004775,0
658,1,,5,5,10,12,8,20,6,0.305329,0.31769,0.000222,0.004419,0.004899,,0,506,2,71,0.233333,0.023783,0
596,1,,10,11,21,14,6,20,6,0.335452,0.35774,0.000236,0.021974,0.019641,,0,506,13,11,0.242424,0.109296,0
583,1,,4,4,8,14,6,20,6,0.291732,0.305969,0.000796,0.003309,0.003172,,0,506,6,11,0.0,0.018473,0
532,1,,6,5,11,15,5,20,6,0.291278,0.304679,0.000339,0.007125,0.003087,,0,506,8,45,0.261905,0.040668,0
471,1,,3,1,4,17,3,20,6,0.301133,0.312125,0.0,0.004248,0.0041,,0,506,8,56,1.0,0.024481,0
428,1,,5,3,8,19,1,20,7,0.286315,0.29825,4e-06,0.005598,0.004398,,0,506,7,42,0.2,0.03292,1
425,1,,3,3,6,19,1,20,7,0.283092,0.293148,2.5e-05,0.002068,0.001811,,0,506,14,3,0.0,0.00966,0
407,1,,7,0,7,20,0,20,0,0.0,0.0,0.0,0.007414,0.0,,0,90,13,89,0.095238,0.039252,1
414,1,,2,0,2,20,0,20,0,0.0,0.0,0.0,2.7e-05,0.0,,0,35,11,88,1.0,0.000211,1
1367,1,,5,5,10,5,16,21,7,0.288897,0.303795,0.000512,0.004619,0.004938,,0,506,13,12,0.1,0.02608,1
1103,1,,6,5,11,6,15,21,8,0.200707,0.206191,0.000849,0.002997,0.000101,,0,506,97,70,0.2,0.011274,1
976,1,,4,4,8,8,13,21,6,0.294067,0.310893,6.5e-05,0.007866,0.008345,,0,506,15,66,0.5,0.043873,0
931,1,,5,5,10,8,13,21,7,0.27735,0.28951,4.5e-05,0.002054,0.002217,,0,506,2,12,0.2,0.013258,0
871,1,,5,8,13,9,12,21,6,0.323575,0.339351,0.000189,0.008183,0.018178,,0,506,11,40,0.517857,0.046069,1
904,1,,7,8,15,9,12,21,6,0.300867,0.315782,8e-06,0.007856,0.010846,,0,506,13,27,0.357143,0.040278,1
852,1,,2,2,4,9,12,21,7,0.255124,0.263076,3.3e-05,7.1e-05,0.000823,,0,506,11,26,0.333333,0.000447,0
817,1,,6,6,12,10,11,21,6,0.304832,0.324468,0.000559,0.005628,0.005547,,0,506,13,30,0.166667,0.030806,1
787,1,,7,8,15,10,11,21,6,0.321603,0.337114,0.000231,0.014123,0.015333,,0,506,8,90,0.321429,0.076574,1
818,1,,4,5,9,10,11,21,6,0.308091,0.326604,0.0,0.0125,0.015829,,0,506,13,54,1.0,0.066166,0
822,1,,8,8,16,10,11,21,6,0.300337,0.314727,1.2e-05,0.012139,0.012388,,0,506,13,59,0.428571,0.064452,0
778,1,,6,6,12,10,11,21,7,0.262358,0.27313,0.000851,0.001167,0.001256,,0,506,2,66,0.066667,0.007741,1
725,1,,10,10,20,11,10,21,6,0.319492,0.34037,0.001308,0.008216,0.008218,,0,506,14,3,0.088889,0.04564,0
758,1,,4,2,6,11,10,21,8,0.221415,0.227458,3.8e-05,0.003744,9e-05,,0,506,14,72,0.5,0.016118,0
741,1,,6,6,12,11,10,21,6,0.301448,0.314758,0.000501,0.007198,0.00714,,0,506,11,47,0.2,0.037194,0
732,1,,8,7,15,11,10,21,6,0.31173,0.325189,0.000341,0.006936,0.006568,,0,506,6,52,0.142857,0.035736,1
717,1,,6,6,12,11,10,21,6,0.284467,0.29702,0.000854,0.002366,0.002251,,0,506,2,63,0.066667,0.012629,0
661,1,,7,7,14,12,9,21,6,0.291165,0.305275,0.001007,0.003142,0.003085,,0,506,2,17,0.0,0.017979,1
614,1,,18,23,41,13,8,21,6,0.328022,0.346691,0.001673,0.011891,0.019129,,0,506,2,52,0.047101,0.066266,0
639,1,,11,9,20,13,8,21,6,0.323659,0.339916,4.2e-05,0.02089,0.017103,,0,506,14,64,0.356061,0.110486,0
652,1,,2,1,3,13,8,21,8,0.190387,0.193813,0.0,1.1e-05,0.0,,0,506,3,16,1.0,9.6e-05,0
517,1,,9,5,14,16,5,21,7,0.294437,0.306726,5.8e-05,0.008781,0.00615,,0,506,13,93,0.118182,0.052142,1
508,1,,8,9,17,16,5,21,6,0.318081,0.332728,0.000343,0.009658,0.010221,,0,506,2,96,0.166667,0.053569,0
424,1,,16,15,31,19,2,21,6,0.321631,0.336798,0.000489,0.016859,0.013458,,0,506,13,98,0.052288,0.086077,1
417,1,,12,14,26,20,1,21,6,0.304907,0.321822,0.000455,0.013275,0.011224,,0,506,1,24,0.120833,0.06223,0
2037,1,,2,2,4,2,20,22,7,0.253278,0.262393,4e-06,0.000421,0.000436,,0,506,6,89,0.0,0.002635,1
969,1,,7,7,14,8,14,22,6,0.301497,0.319166,0.00024,0.015568,0.012265,,0,506,7,63,0.464286,0.079556,0
953,1,,4,7,11,8,14,22,7,0.297996,0.31292,0.000251,0.005125,0.005195,,0,506,3,74,0.285714,0.021439,1
890,1,,8,7,15,9,13,22,7,0.29878,0.315784,7.2e-05,0.008817,0.009397,,0,506,13,30,0.25,0.048831,0
885,1,,10,10,20,9,13,22,6,0.313452,0.331901,0.00058,0.016654,0.016881,,0,506,13,65,0.318182,0.087935,1
906,1,,9,17,26,9,13,22,7,0.298804,0.314779,0.000684,0.006431,0.007949,,0,506,3,16,0.321637,0.025636,1
872,1,,3,3,6,9,13,22,7,0.272054,0.283795,7e-06,0.001363,0.00131,,0,506,1,4,0.666667,0.007971,1
865,1,,6,7,13,9,13,22,7,0.282878,0.294576,0.000197,0.002299,0.002696,,0,506,14,93,0.071429,0.012362,0
821,1,,4,4,8,10,12,22,6,0.304238,0.323219,9.9e-05,0.005083,0.005201,,0,506,15,49,0.166667,0.028761,0
800,1,,5,6,11,10,12,22,7,0.284445,0.296845,8.8e-05,0.001976,0.003212,,0,506,3,70,0.0,0.010795,0
803,1,,6,6,12,10,12,22,7,0.279148,0.290021,0.000101,0.00218,0.002426,,0,506,11,5,0.0,0.01251,0
830,1,,6,6,12,10,12,22,6,0.301691,0.315693,4.1e-05,0.007475,0.006452,,0,506,15,50,0.166667,0.029744,0
755,1,,2,2,4,11,11,22,7,0.279418,0.2938,0.0,0.004183,0.004572,,0,506,13,38,1.0,0.023826,0
733,1,,5,5,10,11,11,22,6,0.307989,0.323432,0.000583,0.007301,0.007515,,0,506,14,23,0.25,0.041473,1
727,1,,5,5,10,11,11,22,6,0.289165,0.302922,9.8e-05,0.003194,0.002864,,0,506,1,4,0.4,0.016682,1
743,1,,6,6,12,11,11,22,7,0.298661,0.313169,4.7e-05,0.007218,0.007122,,0,506,14,91,0.166667,0.036703,0
735,1,,9,8,17,11,11,22,6,0.32064,0.335059,0.000761,0.013916,0.011866,,0,506,8,26,0.152778,0.066469,1
729,1,,8,10,18,11,11,22,7,0.291323,0.304304,0.000893,0.002876,0.003991,,0,506,2,58,0.0,0.015729,0
738,1,,7,7,14,11,11,22,7,0.293606,0.306594,0.00056,0.005634,0.005875,,0,506,7,57,0.047619,0.03124,1
722,1,,2,2,4,11,11,22,7,0.26378,0.273079,2e-06,0.001203,0.001135,,0,506,11,19,0.0,0.006539,1
763,1,,3,3,6,11,11,22,7,0.265858,0.276171,5e-05,0.001014,0.000976,,0,506,1,5,0.333333,0.005513,0
714,1,,2,2,4,11,11,22,7,0.252357,0.259746,4e-06,0.000609,0.000611,,0,506,8,89,0.0,0.003349,0
723,1,,2,2,4,11,11,22,7,0.234877,0.24184,0.000264,0.00016,0.000109,,0,506,1,5,0.0,0.000693,1
731,1,,2,2,4,11,11,22,7,0.240038,0.245982,4e-06,0.000225,0.000351,,0,506,14,48,0.0,0.001878,0
697,1,,9,8,17,12,10,22,6,0.326735,0.348443,0.000556,0.013099,0.012697,,0,506,12,10,0.333333,0.072047,0
700,1,,9,9,18,12,10,22,6,0.306152,0.319166,0.000694,0.006473,0.006839,,0,506,3,70,0.033333,0.037498,1
669,1,,8,8,16,12,10,22,7,0.297664,0.309939,0.000579,0.004182,0.003975,,0,506,8,3,0.0,0.022167,0
611,1,,8,8,16,13,9,22,7,0.235601,0.242463,0.00152,0.00016,0.000415,,0,506,97,70,0.071429,0.002323,1
527,1,,3,2,5,16,6,22,1,1.0,1.0,0.0,0.003625,0.000171,,0,207,50,44,0.333333,0.016274,0
338,1,,6,4,10,25,-3,22,6,0.281708,0.293933,0.00084,0.006052,0.001818,,0,506,18,67,0.333333,0.02514,1
1241,1,,5,7,12,5,18,23,7,0.270933,0.281721,0.000254,0.001729,0.001788,,0,506,2,17,0.047619,0.010252,0
1039,1,,5,7,12,7,16,23,6,0.306428,0.320892,4.5e-05,0.00775,0.009083,,0,506,11,5,0.119048,0.03644,1
949,1,,8,10,18,8,15,23,6,0.324135,0.3411,0.000134,0.017279,0.016607,,0,506,14,90,0.272727,0.084957,1
888,1,,4,5,9,9,14,23,6,0.309107,0.328876,0.000226,0.006697,0.005012,,0,506,1,5,0.25,0.02803,0
876,1,,17,18,35,9,14,23,6,0.318027,0.335415,0.000815,0.018193,0.018413,,0,506,7,47,0.111111,0.085371,1
900,1,,7,9,16,9,14,23,7,0.293215,0.307795,1e-06,0.00608,0.007249,,0,506,3,16,0.677778,0.025689,1
809,1,,2,3,5,10,13,23,6,0.288875,0.30431,2e-06,0.006598,0.006748,,0,506,13,86,0.333333,0.034249,0
736,1,,3,3,6,11,12,23,6,0.301715,0.321208,0.0,0.004581,0.004587,,0,506,1,4,1.0,0.026327,0
710,1,,6,7,13,11,12,23,6,0.340853,0.361694,0.000226,0.015221,0.015555,,0,506,2,68,0.547619,0.084334,0
752,1,,10,9,19,11,12,23,6,0.317005,0.334388,5.8e-05,0.018697,0.014728,,0,506,8,93,0.344444,0.092493,0
720,1,,11,12,23,11,12,23,6,0.300144,0.316898,0.001106,0.006512,0.006924,,0,506,2,26,0.068182,0.036911,1
749,1,,3,3,6,11,12,23,7,0.282537,0.297301,3e-06,0.004516,0.004792,,0,506,2,81,0.5,0.025048,0
681,1,,11,12,23,12,11,23,6,0.336446,0.354083,0.001073,0.019212,0.022904,,0,506,8,88,0.378205,0.097705,1
695,1,,10,10,20,12,11,23,6,0.317462,0.332341,0.000122,0.012276,0.012064,,0,506,1,53,0.155556,0.062506,0
685,1,,4,4,8,12,11,23,6,0.297925,0.310057,0.000492,0.005689,0.005141,,0,506,11,85,0.333333,0.027291,1
675,1,,7,5,12,12,11,23,7,0.260643,0.271571,7.9e-05,0.00142,0.00147,,0,506,6,52,0.261905,0.01169,1
705,1,,9,7,16,12,11,23,7,0.24836,0.257326,0.000607,0.001262,0.000491,,0,506,12,22,0.088889,0.007632,0
618,1,,2,1,3,13,10,23,8,0.190213,0.193841,4.7e-05,0.001201,4e-06,,0,506,1,5,0.0,0.00539,0
565,1,,6,5,11,14,9,23,7,0.280108,0.29285,2e-05,0.003649,0.003155,,0,506,2,20,0.266667,0.018981,0
577,1,,3,4,7,14,9,23,7,0.251967,0.260033,8.3e-05,0.000564,0.000446,,0,506,2,52,0.166667,0.002314,0
511,1,,6,6,12,16,7,23,7,0.273105,0.284855,0.000111,0.002246,0.002117,,0,506,14,89,0.133333,0.011854,1
483,1,,10,6,16,17,6,23,6,0.325996,0.347874,0.000672,0.016259,0.013732,,0,506,13,11,0.172727,0.088324,0
467,1,,13,14,27,17,6,23,6,0.314583,0.328725,0.001102,0.011371,0.012169,,0,506,15,0,0.065934,0.062717,0
496,1,,8,8,16,17,6,23,6,0.293583,0.307321,0.001146,0.006623,0.007884,,0,506,13,55,0.194444,0.03574,0
443,1,,11,11,22,18,5,23,7,0.290645,0.307191,0.001252,0.011529,0.004914,,0,506,2,93,0.104762,0.059276,1
385,1,,8,6,14,21,2,23,7,0.275151,0.286534,0.000318,0.001941,0.001497,,0,506,14,3,0.125,0.014757,0
358,1,,12,11,23,23,0,23,6,0.314583,0.330353,0.000646,0.015643,0.01228,,0,506,8,16,0.133333,0.07528,0
866,1,,7,9,16,9,15,24,7,0.280191,0.292935,0.000648,0.001584,0.002025,,0,506,6,58,0.027778,0.010354,1
812,1,,7,8,15,10,14,24,7,0.270229,0.283643,0.000229,0.005851,0.003115,,0,506,12,22,0.166667,0.031014,0
784,1,,6,8,14,10,14,24,7,0.278009,0.290955,0.000856,0.002106,0.002837,,0,506,2,3,0.0,0.012033,1
709,1,,3,3,6,12,12,24,6,0.299616,0.319029,0.000526,0.004318,0.004071,,0,506,1,1,0.0,0.022712,0
664,1,,9,9,18,12,12,24,6,0.31551,0.331843,0.000905,0.009562,0.009602,,0,506,1,50,0.138889,0.052993,1
684,1,,8,8,16,12,12,24,6,0.317974,0.334583,4.5e-05,0.014443,0.017901,,0,506,14,49,0.344444,0.071095,0
692,1,,3,3,6,12,12,24,6,0.294622,0.307406,1.2e-05,0.004531,0.004518,,0,506,13,10,0.333333,0.023377,1
706,1,,10,10,20,12,12,24,6,0.305006,0.321564,0.000333,0.012944,0.013423,,0,506,13,78,0.188889,0.069119,1
707,1,,11,10,21,12,12,24,6,0.29246,0.305733,4.7e-05,0.010912,0.007506,,0,506,15,31,0.2,0.053487,0
682,1,,12,12,24,12,12,24,7,0.289009,0.303481,0.001701,0.003482,0.003216,,0,506,6,52,0.007576,0.017091,0
655,1,,8,8,16,12,12,24,7,0.289232,0.303726,5.3e-05,0.004356,0.005061,,0,506,2,57,0.166667,0.024122,0
657,1,,8,8,16,12,12,24,7,0.276797,0.2878,0.000864,0.001634,0.001428,,0,506,8,58,0.0,0.008199,1
662,1,,2,3,5,12,12,24,7,0.273244,0.283354,1.5e-05,0.000284,0.001483,,0,506,8,56,0.0,0.002091,1
678,1,,6,7,13,12,12,24,7,0.253879,0.263986,0.002744,0.000398,0.000575,,0,506,6,89,0.047619,0.002825,1
674,1,,3,3,6,12,12,24,7,0.253553,0.263038,2.4e-05,0.000583,0.000965,,0,506,2,3,0.166667,0.005831,0
679,1,,3,3,6,12,12,24,7,0.242681,0.250353,3.4e-05,0.000288,0.000475,,0,506,6,52,0.0,0.002786,0
646,1,,4,3,7,13,11,24,7,0.290533,0.305109,6.7e-05,0.006011,0.005542,,0,506,13,12,0.416667,0.028664,1
640,1,,6,6,12,13,11,24,6,0.311187,0.3276,0.000529,0.01146,0.011619,,0,506,15,54,0.233333,0.060845,0
622,1,,12,11,23,13,11,24,7,0.29757,0.311656,0.001262,0.007597,0.006789,,0,506,8,89,0.015152,0.04174,1
643,1,,9,8,17,13,11,24,6,0.30756,0.321284,0.000514,0.013923,0.010495,,0,506,13,69,0.236111,0.064511,0
591,1,,10,10,20,14,10,24,7,0.305056,0.318408,0.000162,0.013088,0.009942,,0,506,14,19,0.05303,0.065098,1
580,1,,13,9,22,14,10,24,7,0.30703,0.320499,0.001296,0.011151,0.0059,,0,506,8,31,0.044872,0.057766,1
601,1,,5,3,8,14,10,24,7,0.296628,0.308467,1.1e-05,0.009648,0.005062,,0,506,8,72,0.3,0.039062,0
544,1,,7,11,18,15,9,24,6,0.326422,0.341562,0.000148,0.007339,0.017135,,0,506,8,54,0.190909,0.038186,1
542,1,,12,13,25,15,9,24,7,0.302495,0.318893,0.000713,0.007687,0.007854,,0,506,14,50,0.108974,0.043078,0
420,1,,6,1,7,19,5,24,6,0.285834,0.298661,1.2e-05,0.007656,0.002461,,0,506,2,53,0.266667,0.042671,1
815,1,,10,11,21,10,15,25,6,0.319519,0.338409,0.000546,0.018525,0.018818,,0,506,15,65,0.262821,0.095155,0
799,1,,7,7,14,10,15,25,6,0.319683,0.335295,2.8e-05,0.016553,0.016221,,0,506,1,80,0.333333,0.085716,1
739,1,,13,14,27,11,14,25,6,0.32086,0.336963,0.000681,0.018804,0.015315,,0,506,14,98,0.2,0.09216,0
751,1,,7,7,14,11,14,25,6,0.297712,0.313131,3.4e-05,0.009574,0.007992,,0,506,13,15,0.142857,0.041137,0
730,1,,5,5,10,11,14,25,7,0.286337,0.298308,6.5e-05,0.002864,0.002612,,0,506,2,58,0.1,0.014404,0
721,1,,5,6,11,11,14,25,7,0.275151,0.286859,8.6e-05,0.002329,0.002567,,0,506,14,2,0.066667,0.014357,0
745,1,,3,3,6,11,14,25,7,0.259075,0.269067,9e-06,0.000845,0.000889,,0,506,1,52,0.0,0.005075,0
704,1,,7,7,14,12,13,25,6,0.291936,0.306178,1e-05,0.00911,0.007507,,0,506,13,33,0.309524,0.037586,1
668,1,,8,8,16,12,13,25,7,0.26378,0.275103,9.8e-05,0.001484,0.00182,,0,506,6,17,0.0,0.010654,0
638,1,,6,4,10,13,12,25,7,0.305728,0.320873,2.5e-05,0.016223,0.008405,,0,506,15,98,0.375,0.082337,1
609,1,,10,10,20,13,12,25,6,0.306679,0.321786,0.000312,0.007005,0.007023,,0,506,8,96,0.155556,0.039427,1
610,1,,9,7,16,13,12,25,6,0.29497,0.306712,0.000206,0.00364,0.003372,,0,506,8,52,0.083333,0.019314,1
615,1,,7,7,14,13,12,25,6,0.29155,0.303643,0.000591,0.002875,0.003132,,0,506,2,79,0.142857,0.017645,0
587,1,,13,13,26,14,11,25,6,0.341911,0.363326,0.000693,0.021733,0.021663,,0,506,8,90,0.211538,0.114962,1
567,1,,3,3,6,14,11,25,6,0.293468,0.308011,5e-06,0.004298,0.004416,,0,506,2,103,0.666667,0.025282,0
570,1,,9,8,17,14,11,25,6,0.307156,0.321871,0.000167,0.008233,0.006994,,0,506,14,54,0.111111,0.044435,1
595,1,,5,3,8,14,11,25,7,0.25333,0.263427,0.000493,0.005637,0.000918,,0,506,7,30,0.15,0.027664,0
553,1,,15,21,36,15,10,25,6,0.324331,0.341349,0.003306,0.011174,0.019142,,0,506,11,88,0.064286,0.052572,0
547,1,,13,8,21,15,10,25,7,0.289187,0.302153,7e-05,0.013798,0.005373,,0,506,11,100,0.10989,0.071213,0
555,1,,6,4,10,15,10,25,7,0.265952,0.276291,2.6e-05,0.002455,0.001926,,0,506,13,70,0.047619,0.014152,0
513,1,,6,7,13,16,9,25,7,0.292483,0.306424,0.000773,0.005013,0.005768,,0,506,11,10,0.089286,0.029878,1
474,1,,11,12,23,17,8,25,6,0.312328,0.333111,0.001956,0.006339,0.007948,,0,506,1,52,0.037879,0.034855,0
497,1,,7,4,11,17,8,25,7,0.286731,0.301542,4.2e-05,0.010113,0.006554,,0,506,15,2,0.166667,0.05101,0
470,1,,4,3,7,17,8,25,7,0.272489,0.28483,0.000505,0.001879,0.002049,,0,506,2,20,0.3,0.009689,0
481,1,,5,4,9,17,8,25,7,0.250468,0.259204,0.000236,0.00097,0.000823,,0,506,6,11,0.0,0.00661,1
3035,1,,1,4,5,1,25,26,7,0.252749,0.263502,6e-06,8.8e-05,0.000821,,0,506,12,74,0.333333,0.000495,0
946,1,,16,16,32,8,18,26,6,0.325035,0.342679,0.000495,0.023559,0.022627,,0,506,11,86,0.224265,0.12509,1
781,1,,3,4,7,10,16,26,6,0.293514,0.308189,0.000233,0.004298,0.004418,,0,506,2,103,0.333333,0.025282,0
801,1,,22,17,39,10,16,26,6,0.335032,0.35512,0.000999,0.032776,0.026487,,0,506,11,49,0.175889,0.155783,1
832,1,,7,9,16,10,16,26,7,0.292597,0.307426,0.00023,0.006648,0.006847,,0,506,3,16,0.590909,0.025265,0
747,1,,10,10,20,11,15,26,6,0.309951,0.329837,0.000383,0.007183,0.00847,,0,506,13,2,0.133333,0.045378,1
756,1,,2,3,5,11,15,26,7,0.252936,0.260478,0.0005,0.000632,0.000501,,0,506,8,88,0.0,0.002644,0
654,1,,9,10,19,12,14,26,6,0.293928,0.308932,0.000422,0.004063,0.003946,,0,506,2,91,0.111111,0.021365,0
665,1,,6,6,12,12,14,26,8,0.202738,0.208689,0.001063,0.003662,8.8e-05,,0,506,97,70,0.047619,0.016176,0
676,1,,6,7,13,12,14,26,7,0.236508,0.243864,0.001018,0.000185,0.000259,,0,506,6,89,0.0,0.00147,0
625,1,,8,6,14,13,13,26,6,0.298304,0.318054,0.000751,0.005274,0.005562,,0,506,3,9,0.089286,0.035923,1
634,1,,7,7,14,13,13,26,7,0.3087,0.322309,0.000306,0.009466,0.009557,,0,506,7,40,0.111111,0.040144,0
612,1,,9,9,18,13,13,26,7,0.252035,0.262071,0.000434,0.000524,0.000701,,0,506,6,89,0.027778,0.004381,1
616,1,,6,6,12,13,13,26,7,0.227934,0.236033,0.000135,0.000122,7.7e-05,,0,506,6,89,0.066667,0.000847,1
572,1,,8,7,15,14,12,26,6,0.317947,0.333916,0.000252,0.012866,0.009867,,0,506,13,30,0.142857,0.054217,0
603,1,,8,10,18,14,12,26,6,0.29651,0.310782,4.4e-05,0.003336,0.007559,,0,506,13,24,0.122222,0.017275,1
581,1,,3,3,6,14,12,26,7,0.269413,0.279633,2e-06,0.001571,0.001331,,0,506,14,79,0.833333,0.007476,0
573,1,,3,3,6,14,12,26,7,0.26077,0.270195,1.1e-05,0.001118,0.001253,,0,506,8,12,0.0,0.006611,1
539,1,,5,5,10,15,11,26,6,0.294483,0.306232,0.000722,0.003951,0.002928,,0,506,11,26,0.05,0.015813,0
504,1,,8,7,15,16,10,26,6,0.306729,0.319473,0.000797,0.005191,0.005136,,0,506,2,20,0.107143,0.028245,0
510,1,,3,4,7,16,10,26,6,0.306854,0.321382,0.000233,0.006331,0.005973,,0,506,2,91,0.333333,0.032778,1
499,1,,5,5,10,17,9,26,7,0.289746,0.303441,0.000492,0.001832,0.003551,,0,506,3,16,0.309524,0.007498,1
486,1,,5,5,10,17,9,26,7,0.264824,0.275819,4.4e-05,0.00095,0.0018,,0,506,11,70,0.1,0.004813,0
434,1,,7,4,11,19,7,26,7,0.278422,0.291623,0.000525,0.004181,0.003477,,0,506,12,74,0.190476,0.022049,0
168,1,,16,21,37,44,-18,26,6,0.331007,0.348977,0.000604,0.021592,0.022192,,0,506,8,19,0.128623,0.114479,0
887,1,,3,5,8,9,18,27,7,0.260389,0.269975,0.000507,0.000218,0.000779,,0,506,14,90,0.1,0.001973,1
768,1,,8,11,19,10,17,27,6,0.327277,0.345232,0.000235,0.010082,0.014274,,0,506,2,54,0.3,0.055411,1
750,1,,4,5,9,11,16,27,6,0.3099,0.327377,1e-06,0.012128,0.013897,,0,506,7,77,0.95,0.057512,0
703,1,,11,10,21,12,15,27,6,0.326166,0.344115,0.00037,0.024691,0.020199,,0,506,7,64,0.345455,0.116826,1
660,1,,10,10,20,12,15,27,7,0.305404,0.319018,5.9e-05,0.008856,0.00878,,0,506,2,53,0.163636,0.047913,1
671,1,,7,8,15,12,15,27,7,0.266501,0.277273,0.00051,0.000992,0.001415,,0,506,6,57,0.0,0.006494,0
677,1,,6,7,13,12,15,27,7,0.259902,0.271309,0.000226,0.000445,0.000588,,0,506,6,89,0.017857,0.002316,0
688,1,,5,3,8,12,15,27,7,0.267872,0.278526,4.4e-05,0.002159,0.002281,,0,506,14,93,0.15,0.01311,0
637,1,,7,7,14,13,14,27,6,0.323268,0.345067,0.000153,0.013033,0.011092,,0,506,1,58,0.238095,0.060175,0
635,1,,7,9,16,13,14,27,6,0.302788,0.316022,0.000562,0.0053,0.005864,,0,506,11,50,0.069444,0.025035,0
563,1,,11,10,21,14,13,27,6,0.312745,0.333173,0.00057,0.009034,0.006826,,0,506,14,103,0.063636,0.051861,1
585,1,,14,17,31,14,13,27,6,0.325968,0.343119,0.000233,0.02072,0.02464,,0,506,8,61,0.169935,0.09894,0
597,1,,12,10,22,14,13,27,7,0.284813,0.300946,0.001044,0.01123,0.005466,,0,506,12,22,0.151515,0.054364,0
592,1,,10,9,19,14,13,27,6,0.317408,0.333898,0.000269,0.018477,0.014307,,0,506,7,90,0.255556,0.09077,0
604,1,,5,4,9,14,13,27,7,0.25804,0.268596,0.000501,0.003584,0.000814,,0,506,3,58,0.15,0.015847,0
579,1,,5,5,10,14,13,27,7,0.285138,0.297245,0.000104,0.002858,0.00291,,0,506,6,57,0.05,0.015953,0
584,1,,4,3,7,14,13,27,7,0.245431,0.253699,2.5e-05,0.00048,0.000363,,0,506,2,17,0.0,0.00297,0
536,1,,19,19,38,15,12,27,6,0.301085,0.317592,0.001673,0.009727,0.005314,,0,506,2,91,0.057143,0.05345,1
537,1,,8,8,16,15,12,27,6,0.290263,0.305306,0.000172,0.004638,0.004623,,0,506,2,20,0.138889,0.02426,1
551,1,,5,4,9,15,12,27,7,0.28337,0.295283,9e-06,0.004596,0.00414,,0,506,11,55,0.15,0.022245,1
521,1,,6,4,10,16,11,27,6,0.302007,0.319362,7e-05,0.014935,0.009176,,0,506,13,45,0.3,0.074592,0
